,Province/State,Country/Region,Lat,Long,Date,time_series_covid19_confirmed_global,time_series_covid19_recovered_global,time_series_covid19_deaths_global
13145,,Albania,41.1533,20.1683,2020-03-15,42.0,0.0,1.0
13146,,Algeria,28.0339,1.6596,2020-03-15,48.0,12.0,4.0
13147,,Andorra,42.5063,1.5218,2020-03-15,1.0,1.0,0.0
13148,,Angola,-11.2027,17.8739,2020-03-15,0.0,0.0,0.0
13149,,Antigua and Barbuda,17.0608,-61.7964,2020-03-15,1.0,0.0,0.0
13150,,Argentina,-38.4161,-63.6167,2020-03-15,45.0,1.0,2.0
13151,,Armenia,40.0691,45.0382,2020-03-15,26.0,0.0,0.0
13152,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-15,1.0,0.0,0.0
13153,New South Wales,Australia,-33.8688,151.2093,2020-03-15,134.0,4.0,2.0
13154,Northern Territory,Australia,-12.4634,130.8456,2020-03-15,1.0,0.0,0.0
13155,Queensland,Australia,-28.0167,153.4,2020-03-15,61.0,8.0,0.0
13156,South Australia,Australia,-34.9285,138.6007,2020-03-15,20.0,3.0,0.0
13157,Tasmania,Australia,-41.4545,145.9707,2020-03-15,6.0,0.0,0.0
13158,Victoria,Australia,-37.8136,144.9631,2020-03-15,57.0,8.0,0.0
13159,Western Australia,Australia,-31.9505,115.8605,2020-03-15,17.0,0.0,1.0
13160,,Austria,47.5162,14.5501,2020-03-15,860.0,6.0,1.0
13161,,Azerbaijan,40.1431,47.5769,2020-03-15,23.0,6.0,1.0
13162,,Bahamas,25.0343,-77.3963,2020-03-15,0.0,0.0,0.0
13163,,Bahrain,26.0275,50.55,2020-03-15,214.0,60.0,0.0
13164,,Bangladesh,23.685,90.3563,2020-03-15,5.0,0.0,0.0
13165,,Barbados,13.1939,-59.5432,2020-03-15,0.0,0.0,0.0
13166,,Belarus,53.7098,27.9534,2020-03-15,27.0,3.0,0.0
13167,,Belgium,50.8333,4.0,2020-03-15,886.0,1.0,4.0
13168,,Benin,9.3077,2.3158,2020-03-15,0.0,0.0,0.0
13169,,Bhutan,27.5142,90.4336,2020-03-15,1.0,0.0,0.0
13170,,Bolivia,-16.2902,-63.5887,2020-03-15,10.0,0.0,0.0
13171,,Bosnia and Herzegovina,43.9159,17.6791,2020-03-15,24.0,0.0,0.0
13172,,Brazil,-14.235,-51.9253,2020-03-15,162.0,0.0,0.0
13173,,Brunei,4.5353,114.7277,2020-03-15,50.0,0.0,0.0
13174,,Bulgaria,42.7339,25.4858,2020-03-15,51.0,0.0,2.0
13175,,Burkina Faso,12.2383,-1.5616,2020-03-15,3.0,0.0,0.0
13176,,Cabo Verde,16.5388,-23.0418,2020-03-15,0.0,0.0,0.0
13177,,Cambodia,11.55,104.9167,2020-03-15,7.0,1.0,0.0
13178,,Cameroon,3.848,11.5021,2020-03-15,2.0,,0.0
13179,Alberta,Canada,53.9333,-116.5765,2020-03-15,39.0,,0.0
13180,British Columbia,Canada,49.2827,-123.1207,2020-03-15,73.0,,1.0
13181,Grand Princess,Canada,37.6489,-122.6655,2020-03-15,2.0,,0.0
13182,Manitoba,Canada,53.7609,-98.8139,2020-03-15,4.0,,0.0
13183,New Brunswick,Canada,46.5653,-66.4619,2020-03-15,2.0,,0.0
13184,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-15,1.0,,0.0
13185,Nova Scotia,Canada,44.682,-63.7443,2020-03-15,0.0,,0.0
13186,Ontario,Canada,51.2538,-85.3232,2020-03-15,104.0,,0.0
13187,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-15,1.0,,0.0
13188,Quebec,Canada,52.9399,-73.5491,2020-03-15,24.0,,0.0
13189,Saskatchewan,Canada,52.9399,-106.4509,2020-03-15,2.0,,0.0
13190,,Central African Republic,6.6111,20.9394,2020-03-15,1.0,0.0,0.0
13191,,Chad,15.4542,18.7322,2020-03-15,0.0,0.0,0.0
13192,,Chile,-35.6751,-71.543,2020-03-15,74.0,0.0,0.0
13193,Anhui,China,31.8257,117.2264,2020-03-15,990.0,984.0,6.0
13194,Beijing,China,40.1824,116.4142,2020-03-15,442.0,353.0,8.0
13195,Chongqing,China,30.0572,107.874,2020-03-15,576.0,570.0,6.0
13196,Fujian,China,26.0789,117.9874,2020-03-15,296.0,295.0,1.0
13197,Gansu,China,37.8099,101.0583,2020-03-15,133.0,91.0,2.0
13198,Guangdong,China,23.3417,113.4244,2020-03-15,1360.0,1304.0,8.0
13199,Guangxi,China,23.8298,108.7881,2020-03-15,252.0,243.0,2.0
13200,Guizhou,China,26.8154,106.8748,2020-03-15,146.0,143.0,2.0
13201,Hainan,China,19.1959,109.7453,2020-03-15,168.0,160.0,6.0
13202,Hebei,China,39.549,116.1306,2020-03-15,318.0,310.0,6.0
13203,Heilongjiang,China,47.862,127.7615,2020-03-15,482.0,,13.0
13204,Henan,China,33.882,113.614,2020-03-15,1273.0,,22.0
13205,Hong Kong,China,22.3,114.2,2020-03-15,145.0,81.0,4.0
13206,Hubei,China,30.9756,112.2707,2020-03-15,67794.0,54288.0,3085.0
13207,Hunan,China,27.6104,111.7088,2020-03-15,1018.0,1014.0,4.0
13208,Inner Mongolia,China,44.0935,113.9448,2020-03-15,75.0,71.0,1.0
13209,Jiangsu,China,32.9711,119.455,2020-03-15,631.0,631.0,0.0
13210,Jiangxi,China,27.614,115.7221,2020-03-15,935.0,934.0,1.0
13211,Jilin,China,43.6661,126.1923,2020-03-15,93.0,91.0,1.0
13212,Liaoning,China,41.2956,122.6085,2020-03-15,125.0,114.0,1.0
13213,Macau,China,22.1667,113.55,2020-03-15,10.0,10.0,0.0
13214,Ningxia,China,37.2692,106.1655,2020-03-15,75.0,73.0,0.0
13215,Qinghai,China,35.7452,95.9956,2020-03-15,18.0,18.0,0.0
13216,Shaanxi,China,35.1917,108.8701,2020-03-15,245.0,232.0,2.0
13217,Shandong,China,36.3427,118.1498,2020-03-15,760.0,741.0,7.0
13218,Shanghai,China,31.202,121.4491,2020-03-15,353.0,,3.0
13219,Shanxi,China,37.5777,112.2922,2020-03-15,133.0,133.0,0.0
13220,Sichuan,China,30.6171,102.7103,2020-03-15,539.0,516.0,3.0
13221,Tianjin,China,39.3054,117.323,2020-03-15,136.0,133.0,3.0
13222,Tibet,China,31.6927,88.0924,2020-03-15,1.0,1.0,0.0
13223,Xinjiang,China,41.1129,85.2401,2020-03-15,76.0,73.0,3.0
13224,Yunnan,China,24.974,101.487,2020-03-15,174.0,,2.0
13225,Zhejiang,China,29.1832,120.0934,2020-03-15,1231.0,1211.0,1.0
13226,,Colombia,4.5709,-74.2973,2020-03-15,34.0,0.0,0.0
13227,,Congo (Brazzaville),-4.0383,21.7587,2020-03-15,1.0,0.0,0.0
13228,,Congo (Kinshasa),-4.0383,21.7587,2020-03-15,2.0,0.0,0.0
13229,,Costa Rica,9.7489,-83.7534,2020-03-15,27.0,0.0,0.0
13230,,Cote d'Ivoire,7.54,-5.5471,2020-03-15,1.0,0.0,0.0
13231,,Croatia,45.1,15.2,2020-03-15,49.0,1.0,0.0
13232,,Diamond Princess,0.0,0.0,2020-03-15,706.0,325.0,7.0
13233,,Cuba,22.0,-80.0,2020-03-15,4.0,0.0,0.0
13234,,Cyprus,35.1264,33.4299,2020-03-15,26.0,0.0,0.0
13235,,Czechia,49.8175,15.473,2020-03-15,253.0,,0.0
13236,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-15,11.0,0.0,0.0
13237,Greenland,Denmark,71.7069,-42.6043,2020-03-15,0.0,0.0,0.0
13238,,Denmark,56.2639,9.5018,2020-03-15,864.0,1.0,2.0
13239,,Djibouti,11.8251,42.5903,2020-03-15,0.0,0.0,0.0
13240,,Dominican Republic,18.7357,-70.1627,2020-03-15,11.0,0.0,0.0
13241,,Ecuador,-1.8312,-78.1834,2020-03-15,28.0,0.0,2.0
13242,,Egypt,26.0,30.0,2020-03-15,110.0,21.0,2.0
13243,,El Salvador,13.7942,-88.8965,2020-03-15,0.0,0.0,0.0
13244,,Equatorial Guinea,1.5,10.0,2020-03-15,1.0,0.0,0.0
13245,,Eritrea,15.1794,39.7823,2020-03-15,0.0,0.0,0.0
13246,,Estonia,58.5953,25.0136,2020-03-15,171.0,1.0,0.0
13247,,Eswatini,-26.5225,31.4659,2020-03-15,1.0,0.0,0.0
13248,,Ethiopia,9.145,40.4897,2020-03-15,1.0,0.0,0.0
13249,,Fiji,-17.7134,178.065,2020-03-15,0.0,0.0,0.0
13250,,Finland,64.0,26.0,2020-03-15,244.0,10.0,0.0
13251,French Guiana,France,3.9339,-53.1258,2020-03-15,7.0,0.0,0.0
13252,French Polynesia,France,-17.6797,149.4068,2020-03-15,3.0,0.0,0.0
13253,Guadeloupe,France,16.25,-61.5833,2020-03-15,3.0,0.0,0.0
13254,Mayotte,France,-12.8275,45.1662,2020-03-15,1.0,0.0,0.0
13255,New Caledonia,France,-20.9043,165.618,2020-03-15,0.0,0.0,0.0
13256,Reunion,France,-21.1351,55.2471,2020-03-15,7.0,0.0,0.0
13257,Saint Barthelemy,France,17.9,-62.8333,2020-03-15,1.0,0.0,0.0
13258,St Martin,France,18.0708,-63.0501,2020-03-15,2.0,0.0,0.0
13259,Martinique,France,14.6415,-61.0242,2020-03-15,9.0,0.0,0.0
13260,,France,46.2276,2.2137,2020-03-15,4499.0,12.0,91.0
13261,,Gabon,-0.8037,11.6094,2020-03-15,1.0,0.0,0.0
13262,,Gambia,13.4432,-15.3101,2020-03-15,0.0,0.0,0.0
13263,,Georgia,42.3154,43.3569,2020-03-15,33.0,0.0,0.0
13264,,Germany,51.0,9.0,2020-03-15,5795.0,46.0,11.0
13265,,Ghana,7.9465,-1.0232,2020-03-15,6.0,0.0,0.0
13266,,Greece,39.0742,21.8243,2020-03-15,331.0,8.0,4.0
13267,,Guatemala,15.7835,-90.2308,2020-03-15,1.0,0.0,0.0
13268,,Guinea,9.9456,-9.6966,2020-03-15,1.0,0.0,0.0
13269,,Guyana,5.0,-58.75,2020-03-15,4.0,0.0,1.0
13270,,Haiti,18.9712,-72.2852,2020-03-15,0.0,0.0,0.0
13271,,Holy See,41.9029,12.4534,2020-03-15,1.0,0.0,0.0
13272,,Honduras,15.2,-86.2419,2020-03-15,3.0,0.0,0.0
13273,,Hungary,47.1625,19.5033,2020-03-15,32.0,1.0,1.0
13274,,Iceland,64.9631,-19.0208,2020-03-15,171.0,8.0,5.0
13275,,India,21.0,78.0,2020-03-15,113.0,13.0,2.0
13276,,Indonesia,-0.7893,113.9213,2020-03-15,117.0,8.0,5.0
13277,,Iran,32.0,53.0,2020-03-15,13938.0,4590.0,724.0
13278,,Iraq,33.0,44.0,2020-03-15,116.0,26.0,10.0
13279,,Ireland,53.1424,-7.6921,2020-03-15,129.0,0.0,2.0
13280,,Israel,31.0,35.0,2020-03-15,213.0,4.0,0.0
13281,,Italy,43.0,12.0,2020-03-15,24747.0,2335.0,1809.0
13282,,Jamaica,18.1096,-77.2975,2020-03-15,10.0,0.0,0.0
13283,,Japan,36.0,138.0,2020-03-15,839.0,118.0,22.0
13284,,Jordan,31.24,36.51,2020-03-15,8.0,1.0,0.0
13285,,Kazakhstan,48.0196,66.9237,2020-03-15,9.0,0.0,0.0
13286,,Kenya,-0.0236,37.9062,2020-03-15,3.0,0.0,0.0
13287,,"Korea, South",36.0,128.0,2020-03-15,8162.0,510.0,75.0
13288,,Kuwait,29.5,47.75,2020-03-15,112.0,5.0,0.0
13289,,Kyrgyzstan,41.2044,74.7661,2020-03-15,0.0,0.0,0.0
13290,,Latvia,56.8796,24.6032,2020-03-15,30.0,1.0,0.0
13291,,Lebanon,33.8547,35.8623,2020-03-15,110.0,1.0,3.0
13292,,Liberia,6.4281,-9.4295,2020-03-15,0.0,0.0,0.0
13293,,Liechtenstein,47.14,9.55,2020-03-15,4.0,0.0,0.0
13294,,Lithuania,55.1694,23.8813,2020-03-15,12.0,1.0,0.0
13295,,Luxembourg,49.8153,6.1296,2020-03-15,59.0,0.0,1.0
13296,,Madagascar,-18.7669,46.8691,2020-03-15,0.0,0.0,0.0
13297,,Malaysia,2.5,112.5,2020-03-15,428.0,42.0,0.0
13298,,Maldives,3.2028,73.2207,2020-03-15,13.0,0.0,0.0
13299,,Malta,35.9375,14.3754,2020-03-15,21.0,1.0,0.0
13300,,Mauritania,21.0079,10.9408,2020-03-15,1.0,0.0,0.0
13301,,Mauritius,-20.2,57.5,2020-03-15,0.0,0.0,0.0
13302,,Mexico,23.6345,-102.5528,2020-03-15,41.0,4.0,0.0
13303,,Moldova,47.4116,28.3699,2020-03-15,23.0,0.0,0.0
13304,,Monaco,43.7333,7.4167,2020-03-15,2.0,0.0,0.0
13305,,Mongolia,46.8625,103.8467,2020-03-15,1.0,0.0,0.0
13306,,Montenegro,42.5,19.3,2020-03-15,0.0,0.0,0.0
13307,,Morocco,31.7917,-7.0926,2020-03-15,28.0,1.0,1.0
13308,,Namibia,-22.9576,18.4904,2020-03-15,2.0,0.0,0.0
13309,,Nepal,28.1667,84.25,2020-03-15,1.0,1.0,0.0
13310,Aruba,Netherlands,12.5186,-70.0358,2020-03-15,2.0,0.0,0.0
13311,Curacao,Netherlands,12.1696,-68.99,2020-03-15,1.0,0.0,0.0
13312,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-15,0.0,0.0,0.0
13313,,Netherlands,52.1326,5.2913,2020-03-15,1135.0,2.0,20.0
13314,,New Zealand,-40.9006,174.886,2020-03-15,8.0,0.0,0.0
13315,,Nicaragua,12.8654,-85.2072,2020-03-15,0.0,0.0,0.0
13316,,Niger,17.6078,8.0817,2020-03-15,0.0,0.0,0.0
13317,,Nigeria,9.082,8.6753,2020-03-15,2.0,0.0,0.0
13318,,North Macedonia,41.6086,21.7453,2020-03-15,14.0,1.0,0.0
13319,,Norway,60.472,8.4689,2020-03-15,1221.0,1.0,3.0
13320,,Oman,21.0,57.0,2020-03-15,22.0,9.0,0.0
13321,,Pakistan,30.3753,69.3451,2020-03-15,53.0,2.0,0.0
13322,,Panama,8.538,-80.7821,2020-03-15,43.0,0.0,1.0
13323,,Papua New Guinea,-6.315,143.9555,2020-03-15,0.0,0.0,0.0
13324,,Paraguay,-23.4425,-58.4438,2020-03-15,6.0,0.0,0.0
13325,,Peru,-9.19,-75.0152,2020-03-15,43.0,0.0,0.0
13326,,Philippines,13.0,122.0,2020-03-15,140.0,2.0,11.0
13327,,Poland,51.9194,19.1451,2020-03-15,119.0,0.0,3.0
13328,,Portugal,39.3999,-8.2245,2020-03-15,245.0,2.0,0.0
13329,,Qatar,25.3548,51.1839,2020-03-15,401.0,4.0,0.0
13330,,Romania,45.9432,24.9668,2020-03-15,131.0,9.0,0.0
13331,,Russia,60.0,90.0,2020-03-15,63.0,8.0,0.0
13332,,Rwanda,-1.9403,29.8739,2020-03-15,1.0,0.0,0.0
13333,,Saint Lucia,13.9094,-60.9789,2020-03-15,2.0,0.0,0.0
13334,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-15,1.0,0.0,0.0
13335,,San Marino,43.9424,12.4578,2020-03-15,101.0,4.0,5.0
13336,,Saudi Arabia,24.0,45.0,2020-03-15,103.0,1.0,0.0
13337,,Senegal,14.4974,-14.4524,2020-03-15,24.0,1.0,0.0
13338,,Serbia,44.0165,21.0059,2020-03-15,48.0,0.0,0.0
13339,,Seychelles,-4.6796,55.492,2020-03-15,2.0,0.0,0.0
13340,,Singapore,1.2833,103.8333,2020-03-15,226.0,105.0,0.0
13341,,Slovakia,48.669,19.699,2020-03-15,54.0,0.0,0.0
13342,,Slovenia,46.1512,14.9955,2020-03-15,219.0,0.0,1.0
13343,,Somalia,5.1521,46.1996,2020-03-15,0.0,0.0,0.0
13344,,South Africa,-30.5595,22.9375,2020-03-15,51.0,0.0,0.0
13345,,Spain,40.0,-4.0,2020-03-15,7798.0,517.0,289.0
13346,,Sri Lanka,7.0,81.0,2020-03-15,18.0,1.0,0.0
13347,,Sudan,12.8628,30.2176,2020-03-15,1.0,0.0,1.0
13348,,Suriname,3.9193,-56.0278,2020-03-15,1.0,0.0,0.0
13349,,Sweden,63.0,16.0,2020-03-15,1022.0,1.0,3.0
13350,,Switzerland,46.8182,8.2275,2020-03-15,2200.0,4.0,14.0
13351,,Taiwan*,23.7,121.0,2020-03-15,59.0,20.0,1.0
13352,,Tanzania,-6.369,34.8888,2020-03-15,0.0,0.0,0.0
13353,,Thailand,15.0,101.0,2020-03-15,114.0,35.0,1.0
13354,,Togo,8.6195,0.8248,2020-03-15,1.0,0.0,0.0
13355,,Trinidad and Tobago,10.6918,-61.2225,2020-03-15,2.0,0.0,0.0
13356,,Tunisia,34.0,9.0,2020-03-15,18.0,0.0,0.0
13357,,Turkey,38.9637,35.2433,2020-03-15,6.0,0.0,0.0
13358,,Uganda,1.0,32.0,2020-03-15,0.0,0.0,0.0
13359,,Ukraine,48.3794,31.1656,2020-03-15,3.0,0.0,1.0
13360,,United Arab Emirates,24.0,54.0,2020-03-15,98.0,23.0,0.0
13361,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-15,0.0,0.0,0.0
13362,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-15,1.0,0.0,0.0
13363,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-15,3.0,0.0,0.0
13364,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-15,1.0,1.0,0.0
13365,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-15,0.0,0.0,0.0
13366,Montserrat,United Kingdom,16.7425,-62.1874,2020-03-15,0.0,0.0,0.0
13367,,United Kingdom,55.3781,-3.4360000000000004,2020-03-15,1140.0,18.0,21.0
13368,,Uruguay,-32.5228,-55.7658,2020-03-15,4.0,0.0,0.0
13369,,US,37.0902,-95.7129,2020-03-15,3499.0,12.0,63.0
13370,,Uzbekistan,41.3775,64.5853,2020-03-15,1.0,0.0,0.0
13371,,Venezuela,6.4238,-66.5897,2020-03-15,10.0,0.0,0.0
13372,,Vietnam,16.0,108.0,2020-03-15,56.0,16.0,0.0
13373,,Zambia,-15.4167,28.2833,2020-03-15,0.0,0.0,0.0
13374,,Zimbabwe,-20.0,30.0,2020-03-15,0.0,0.0,0.0
13375,Diamond Princess,Canada,0.0,0.0,2020-03-15,0.0,,0.0
13376,,Dominica,15.415,-61.371,2020-03-15,0.0,0.0,0.0
13377,,Grenada,12.1165,-61.679,2020-03-15,0.0,,0.0
13378,,Mozambique,-18.665695,35.529562,2020-03-15,0.0,,0.0
13379,,Syria,34.802075,38.99681500000001,2020-03-15,0.0,,0.0
13380,,Timor-Leste,-8.874217,125.727539,2020-03-15,0.0,,0.0
13381,,Belize,13.1939,-59.5432,2020-03-15,0.0,0.0,0.0
13382,Recovered,Canada,0.0,0.0,2020-03-15,0.0,,0.0
13383,,Laos,19.85627,102.495496,2020-03-15,0.0,,0.0
13384,,Libya,26.3351,17.228331,2020-03-15,0.0,0.0,0.0
13385,,West Bank and Gaza,31.9522,35.2332,2020-03-15,38.0,0.0,0.0
13386,,Guinea-Bissau,11.8037,-15.1804,2020-03-15,0.0,0.0,0.0
13387,,Mali,17.570692,-3.996166000000001,2020-03-15,0.0,,0.0
13388,,Saint Kitts and Nevis,17.357822,-62.782998,2020-03-15,0.0,0.0,0.0
13389,Northwest Territories,Canada,64.8255,-124.8457,2020-03-15,0.0,,0.0
13390,Yukon,Canada,64.2823,-135.0,2020-03-15,0.0,,0.0
13391,,Kosovo,42.602636,20.902977,2020-03-15,0.0,,0.0
13392,,Afghanistan,33.0,65.0,2020-03-16,21.0,1.0,0.0
13393,,Albania,41.1533,20.1683,2020-03-16,51.0,0.0,1.0
13394,,Algeria,28.0339,1.6596,2020-03-16,54.0,12.0,4.0
13395,,Andorra,42.5063,1.5218,2020-03-16,2.0,1.0,0.0
13396,,Angola,-11.2027,17.8739,2020-03-16,0.0,0.0,0.0
13397,,Antigua and Barbuda,17.0608,-61.7964,2020-03-16,1.0,0.0,0.0
13398,,Argentina,-38.4161,-63.6167,2020-03-16,56.0,1.0,2.0
13399,,Armenia,40.0691,45.0382,2020-03-16,52.0,0.0,0.0
13400,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-16,2.0,0.0,0.0
13401,New South Wales,Australia,-33.8688,151.2093,2020-03-16,171.0,4.0,2.0
13402,Northern Territory,Australia,-12.4634,130.8456,2020-03-16,1.0,0.0,0.0
13403,Queensland,Australia,-28.0167,153.4,2020-03-16,68.0,8.0,0.0
13404,South Australia,Australia,-34.9285,138.6007,2020-03-16,29.0,3.0,0.0
13405,Tasmania,Australia,-41.4545,145.9707,2020-03-16,7.0,0.0,0.0
13406,Victoria,Australia,-37.8136,144.9631,2020-03-16,71.0,8.0,0.0
13407,Western Australia,Australia,-31.9505,115.8605,2020-03-16,28.0,0.0,1.0
13408,,Austria,47.5162,14.5501,2020-03-16,1018.0,6.0,3.0
13409,,Azerbaijan,40.1431,47.5769,2020-03-16,28.0,6.0,1.0
13410,,Bahamas,25.0343,-77.3963,2020-03-16,1.0,0.0,0.0
13411,,Bahrain,26.0275,50.55,2020-03-16,214.0,77.0,1.0
13412,,Bangladesh,23.685,90.3563,2020-03-16,8.0,2.0,0.0
13413,,Barbados,13.1939,-59.5432,2020-03-16,0.0,0.0,0.0
13414,,Belarus,53.7098,27.9534,2020-03-16,36.0,3.0,0.0
13415,,Belgium,50.8333,4.0,2020-03-16,1058.0,1.0,5.0
13416,,Benin,9.3077,2.3158,2020-03-16,1.0,0.0,0.0
13417,,Bhutan,27.5142,90.4336,2020-03-16,1.0,0.0,0.0
13418,,Bolivia,-16.2902,-63.5887,2020-03-16,11.0,0.0,0.0
13419,,Bosnia and Herzegovina,43.9159,17.6791,2020-03-16,25.0,0.0,0.0
13420,,Brazil,-14.235,-51.9253,2020-03-16,200.0,1.0,0.0
13421,,Brunei,4.5353,114.7277,2020-03-16,54.0,0.0,0.0
13422,,Bulgaria,42.7339,25.4858,2020-03-16,52.0,0.0,2.0
13423,,Burkina Faso,12.2383,-1.5616,2020-03-16,15.0,0.0,0.0
13424,,Cabo Verde,16.5388,-23.0418,2020-03-16,0.0,0.0,0.0
13425,,Cambodia,11.55,104.9167,2020-03-16,7.0,1.0,0.0
13426,,Cameroon,3.848,11.5021,2020-03-16,4.0,,0.0
13427,Alberta,Canada,53.9333,-116.5765,2020-03-16,56.0,,0.0
13428,British Columbia,Canada,49.2827,-123.1207,2020-03-16,103.0,,4.0
13429,Grand Princess,Canada,37.6489,-122.6655,2020-03-16,2.0,,0.0
13430,Manitoba,Canada,53.7609,-98.8139,2020-03-16,7.0,,0.0
13431,New Brunswick,Canada,46.5653,-66.4619,2020-03-16,6.0,,0.0
13432,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-16,1.0,,0.0
13433,Nova Scotia,Canada,44.682,-63.7443,2020-03-16,5.0,,0.0
13434,Ontario,Canada,51.2538,-85.3232,2020-03-16,177.0,,0.0
13435,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-16,1.0,,0.0
13436,Quebec,Canada,52.9399,-73.5491,2020-03-16,50.0,,0.0
13437,Saskatchewan,Canada,52.9399,-106.4509,2020-03-16,7.0,,0.0
13438,,Central African Republic,6.6111,20.9394,2020-03-16,1.0,0.0,0.0
13439,,Chad,15.4542,18.7322,2020-03-16,0.0,0.0,0.0
13440,,Chile,-35.6751,-71.543,2020-03-16,155.0,0.0,0.0
13441,Anhui,China,31.8257,117.2264,2020-03-16,990.0,984.0,6.0
13442,Beijing,China,40.1824,116.4142,2020-03-16,452.0,360.0,8.0
13443,Chongqing,China,30.0572,107.874,2020-03-16,576.0,570.0,6.0
13444,Fujian,China,26.0789,117.9874,2020-03-16,296.0,295.0,1.0
13445,Gansu,China,37.8099,101.0583,2020-03-16,133.0,91.0,2.0
13446,Guangdong,China,23.3417,113.4244,2020-03-16,1361.0,1306.0,8.0
13447,Guangxi,China,23.8298,108.7881,2020-03-16,252.0,248.0,2.0
13448,Guizhou,China,26.8154,106.8748,2020-03-16,146.0,144.0,2.0
13449,Hainan,China,19.1959,109.7453,2020-03-16,168.0,161.0,6.0
13450,Hebei,China,39.549,116.1306,2020-03-16,318.0,310.0,6.0
13451,Heilongjiang,China,47.862,127.7615,2020-03-16,482.0,,13.0
13452,Henan,China,33.882,113.614,2020-03-16,1273.0,,22.0
13453,Hong Kong,China,22.3,114.2,2020-03-16,155.0,84.0,4.0
13454,Hubei,China,30.9756,112.2707,2020-03-16,67798.0,55142.0,3099.0
13455,Hunan,China,27.6104,111.7088,2020-03-16,1018.0,1014.0,4.0
13456,Inner Mongolia,China,44.0935,113.9448,2020-03-16,75.0,73.0,1.0
13457,Jiangsu,China,32.9711,119.455,2020-03-16,631.0,631.0,0.0
13458,Jiangxi,China,27.614,115.7221,2020-03-16,935.0,934.0,1.0
13459,Jilin,China,43.6661,126.1923,2020-03-16,93.0,92.0,1.0
13460,Liaoning,China,41.2956,122.6085,2020-03-16,125.0,115.0,1.0
13461,Macau,China,22.1667,113.55,2020-03-16,11.0,10.0,0.0
13462,Ningxia,China,37.2692,106.1655,2020-03-16,75.0,75.0,0.0
13463,Qinghai,China,35.7452,95.9956,2020-03-16,18.0,18.0,0.0
13464,Shaanxi,China,35.1917,108.8701,2020-03-16,245.0,233.0,2.0
13465,Shandong,China,36.3427,118.1498,2020-03-16,760.0,746.0,7.0
13466,Shanghai,China,31.202,121.4491,2020-03-16,355.0,,3.0
13467,Shanxi,China,37.5777,112.2922,2020-03-16,133.0,133.0,0.0
13468,Sichuan,China,30.6171,102.7103,2020-03-16,539.0,516.0,3.0
13469,Tianjin,China,39.3054,117.323,2020-03-16,136.0,133.0,3.0
13470,Tibet,China,31.6927,88.0924,2020-03-16,1.0,1.0,0.0
13471,Xinjiang,China,41.1129,85.2401,2020-03-16,76.0,73.0,3.0
13472,Yunnan,China,24.974,101.487,2020-03-16,176.0,,2.0
13473,Zhejiang,China,29.1832,120.0934,2020-03-16,1231.0,1216.0,1.0
13474,,Colombia,4.5709,-74.2973,2020-03-16,54.0,0.0,0.0
13475,,Congo (Brazzaville),-4.0383,21.7587,2020-03-16,1.0,0.0,0.0
13476,,Congo (Kinshasa),-4.0383,21.7587,2020-03-16,2.0,0.0,0.0
13477,,Costa Rica,9.7489,-83.7534,2020-03-16,35.0,0.0,0.0
13478,,Cote d'Ivoire,7.54,-5.5471,2020-03-16,1.0,0.0,0.0
13479,,Croatia,45.1,15.2,2020-03-16,57.0,2.0,0.0
13480,,Diamond Princess,0.0,0.0,2020-03-16,706.0,325.0,7.0
13481,,Cuba,22.0,-80.0,2020-03-16,4.0,0.0,0.0
13482,,Cyprus,35.1264,33.4299,2020-03-16,33.0,0.0,0.0
13483,,Czechia,49.8175,15.473,2020-03-16,298.0,,0.0
13484,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-16,18.0,0.0,0.0
13485,Greenland,Denmark,71.7069,-42.6043,2020-03-16,1.0,0.0,0.0
13486,,Denmark,56.2639,9.5018,2020-03-16,914.0,1.0,3.0
13487,,Djibouti,11.8251,42.5903,2020-03-16,0.0,0.0,0.0
13488,,Dominican Republic,18.7357,-70.1627,2020-03-16,11.0,0.0,0.0
13489,,Ecuador,-1.8312,-78.1834,2020-03-16,37.0,0.0,2.0
13490,,Egypt,26.0,30.0,2020-03-16,150.0,27.0,2.0
13491,,El Salvador,13.7942,-88.8965,2020-03-16,0.0,0.0,0.0
13492,,Equatorial Guinea,1.5,10.0,2020-03-16,1.0,0.0,0.0
13493,,Eritrea,15.1794,39.7823,2020-03-16,0.0,0.0,0.0
13494,,Estonia,58.5953,25.0136,2020-03-16,205.0,1.0,0.0
13495,,Eswatini,-26.5225,31.4659,2020-03-16,1.0,0.0,0.0
